iter	Passed	Remaining
392	18628	28772
393	18661	28702
394	18689	28625
395	18724	28559
396	18753	28485
397	18779	28405
398	18860	28408
399	18976	28465
400	19009	28395
401	19044	28329
402	19080	28265
403	19109	28190
404	19142	28123
405	19191	28078
406	19232	28022
407	19260	27946
408	19290	27874
409	19318	27799
410	19458	27885
411	19502	27834
412	19539	27772
413	19582	27718
414	19614	27649
415	19650	27585
416	19681	27516
417	19718	27454
418	19750	27386
419	19781	27316
420	19806	27239
421	19837	27171
422	19864	27097
423	19899	27033
424	19931	26965
425	19962	26897
426	19984	26817
427	20011	26744
428	20036	26668
429	20063	26595
430	20102	26538
431	20139	26480
432	20218	26474
433	20270	26435
434	20302	26370
435	20345	26317
436	20373	26248
437	20402	26178
438	20426	26103
439	20451	26028
440	20474	25952
441	20497	25877
442	20520	25801
443	20555	25740
444	20584	25673
445	20614	25605
446	20640	25535
447	20670	25468
448	20701	25404
449	20730	25337
450	20759	25270
451	20784	25199
452	20811	25130
453	20845	25069
454	20875	25004
455	20911	24946
456	20936	24876
457	20970	24817
458	20997	24748
459	21022	24678
460	21047	24608
461	21073	24540
462	21097	24469
463	21122	24400
464	21147	24331
465	21186	24277
466	21216	24215
467	21250	24156
468	21277	24090
469	21317	24039
470	21570	24226
471	21604	24167
472	21674	24149
473	21707	24088
474	21744	24033
475	21784	23981
476	21818	23922
477	21858	23870
478	21901	23822
479	21934	23762
480	21972	23708
481	22007	23651
482	22042	23594
483	22079	23538
484	22104	23472
485	22129	23404
486	22166	23349
487	22194	23286
488	22258	23260
489	22323	23235
490	22451	23274
491	22490	23221
492	22516	23156
493	22585	23133
494	22715	23174
495	22752	23119
496	22804	23079
497	22833	23016
498	22861	22952
499	22891	22891
500	22920	22828
501	22957	22774
502	22988	22714
503	23024	22658
504	23061	22605
505	23101	22553
506	23132	22493
507	23210	22479
508	23268	22445
509	23333	22418
510	23379	22373
511	23420	22322
512	23467	22278
513	23501	22221
514	23535	22164
515	23613	22149
516	23651	22096
517	23706	22058
518	23738	22000
519	23777	21948
520	23806	21887
521	23836	21826
522	23869	21770
523	23917	21726
524	23941	21661
525	23974	21604
526	24003	21543
527	24035	21486
528	24174	21524
529	24216	21475
530	24244	21413
531	24271	21351
532	24300	21291
533	24332	21234
534	24360	21173
535	24386	21110
536	24416	21052
537	24443	20990
538	24470	20929
539	24499	20869
540	24530	20812
541	24561	20754
542	24591	20696
543	24617	20635
544	24642	20573
545	24689	20529
546	24721	20472
547	24749	20413
548	24793	20367
549	24831	20316
550	24869	20265
551	24904	20212
552	24932	20153
553	24963	20097
554	25000	20045
555	25030	19988
556	25058	19930
557	25084	19869
558	25111	19810
559	25138	19752
560	25167	19694
561	25196	19636
562	25225	19580
563	25256	19524
564	25343	19512
565	25370	19454
566	25395	19393
567	25425	19337
568	25449	19277
569	25477	19220
570	25507	19163
571	25532	19104
572	25556	19045
573	25581	18985
574	25611	18930
575	25641	18875
576	25677	18823
577	25713	18773
578	25739	18715
579	25763	18656
580	25790	18599
581	25816	18541
582	25841	18483
583	25866	18425
584	25890	18366
585	25921	18312
586	25948	18256
587	25986	18208
588	26034	18166
589	26066	18113
590	26090	18056
591	26118	18000
592	26145	17944
593	26176	17891
594	26217	17845
595	26255	17797
596	26283	17742
597	26316	17691
598	26341	17634
599	26365	17577
600	26390	17520
601	26416	17464
602	26441	17408
603	26470	17354
604	26504	17304
605	26540	17255
606	26571	17203
607	26597	17148
608	26627	17095
609	26655	17042
610	26683	16988
611	26750	16959
612	26856	16954
613	26966	16952
614	27052	16935
615	27108	16898
616	27155	16856
617	27199	16812
618	27240	16766
619	27275	16716
620	27331	16680
621	27387	16644
622	27461	16618
623	27528	16587
624	27578	16547
625	27639	16513
626	27676	16464
627	27717	16418
628	27761	16374
629	27854	16358
630	27889	16309
631	27950	16274
632	27984	16225
633	28042	16188
634	28083	16142
635	28127	16098
636	28156	16045
637	28186	15992
638	28218	15942
639	28249	15890
640	28282	15840
641	28312	15788
642	28354	15742
643	28385	15691
644	28428	15646
645	28463	15597
646	28498	15548
647	28537	15501
648	28577	15455
649	28608	15404
650	28649	15358
651	28672	15303
652	28700	15251
653	28724	15196
654	28754	15145
655	28781	15092
656	28804	15038
657	28847	14993
658	28928	14968
659	28969	14923
660	29011	14878
661	29044	14829
662	29083	14783
663	29130	14740
664	29167	14693
665	29195	14641
666	29231	14593
667	29266	14545
668	29299	14496
669	29331	14447
670	29356	14394
671	29382	14341
672	29409	14289
673	29440	14239
674	29465	14186
675	29494	14136
676	29529	14088
677	29555	14036
678	29578	13983
679	29602	13930
680	29632	13880
681	29663	13831
682	29696	13782
683	29730	13735
684	29758	13684
685	29790	13636
686	29816	13584
687	29845	13534
688	29867	13481
689	29889	13428
690	29916	13378
691	29940	13326
692	29963	13273
693	29995	13225
694	30064	13193
695	30089	13142
696	30125	13096
697	30148	13044
698	30176	12994
699	30199	12942
700	30222	12890
701	30245	12839
702	30268	12787
703	30291	12736
704	30312	12683
705	30335	12632
706	30354	12579
707	30376	12527
708	30400	12477
709	30431	12429
710	30456	12379
711	30482	12329
712	30508	12280
713	30531	12229
714	30555	12179
715	30585	12131
716	30610	12081
717	30635	12032
718	30663	11983
719	30693	11936
720	30720	11887
721	30748	11839
722	30779	11792
723	30805	11743
724	30834	11696
725	30861	11647
726	30886	11598
727	30918	11551
728	30948	11504
729	30982	11459
730	31009	11411
731	31038	11363
732	31065	11315
733	31095	11268
734	31122	11220
735	31151	11174
736	31179	11126
737	31205	11078
738	31234	11031
739	31263	10984
740	31295	10938
741	31326	10892
742	31353	10844
743	31383	10798
744	31411	10751
745	31438	10704
746	31470	10658
747	31495	10610
748	31527	10565
749	31553	10517
750	31581	10471
751	31611	10425
752	31639	10378
753	31669	10332
754	31692	10284
755	31718	10237
756	31745	10190
757	31778	10145
758	31807	10099
759	31833	10052
760	31864	10007
761	31888	9959
762	31924	9916
763	31960	9872
764	31991	9827
765	32021	9782
766	32056	9738
767	32092	9694
768	32119	9648
769	32146	9602
770	32171	9555
771	32197	9509
772	32230	9464
773	32258	9419
774	32285	9373
775	32311	9327
776	32340	9281
777	32374	9237
778	32407	9193
779	32439	9149
780	32471	9105
781	32499	9060
782	32527	9014
783	32556	8969
784	32587	8925
785	32613	8879
786	32640	8833
787	32666	8788
788	32689	8742
789	32717	8697
790	32743	8651
791	32769	8606
792	32793	8560
793	32819	8514
794	32848	8470
795	32872	8424
796	32899	8379
797	32926	8334
798	32951	8289
799	32976	8244
800	33013	8201
801	33046	8158
802	33081	8115
803	33115	8072
804	33152	8030
805	33178	7985
806	33204	7941
807	33234	7897
808	33261	7852
809	33286	7807
810	33308	7762
811	33337	7718
812	33360	7673
813	33383	7628
814	33406	7583
815	33431	7538
816	33457	7494
817	33479	7449
818	33502	7404
819	33529	7360
820	33551	7315
821	33575	7270
822	33600	7226
823	33628	7182
824	33654	7138
825	33676	7094
826	33699	7049
827	33724	7005
828	33749	6961
829	33772	6917
830	33796	6873
831	33827	6830
832	33854	6787
833	33882	6743
834	33909	6700
835	33934	6657
836	33958	6613
837	33991	6571
838	34017	6527
839	34052	6486
840	34084	6444
841	34109	6400
842	34135	6357
843	34163	6314
844	34195	6272
845	34222	6229
846	34248	6186
847	34273	6143
848	34304	6101
849	34333	6058
850	34362	6016
851	34387	5973
852	34413	5930
853	34439	5887
854	34465	5845
855	34491	5802
856	34524	5760
857	34553	5718
858	34580	5676
859	34613	5634
860	34642	5592
861	34667	5550
862	34695	5507
863	34721	5465
864	34748	5423
865	34776	5381
866	34804	5339
867	34835	5297
868	34860	5255
869	34887	5213
870	34918	5171
871	34946	5129
872	34976	5088
873	35006	5046
874	35032	5004
875	35064	4963
876	35088	4921
877	35116	4879
878	35142	4837
879	35166	4795
880	35192	4753
881	35216	4711
882	35246	4670
883	35280	4629
884	35304	4587
885	35329	4545
886	35356	4504
887	35381	4462
888	35411	4421
889	35439	4380
890	35464	4338
891	35490	4297
892	35514	4255
893	35542	4214
894	35573	4173
895	35595	4131
896	35623	4090
897	35650	4049
898	35678	4008
899	35707	3967
900	35738	3926
901	35764	3885
902	35792	3844
903	35813	3803
904	35838	3762
905	35863	3720
906	35961	3687
907	35990	3646
908	36012	3605
909	36039	3564
910	36072	3524
911	36094	3482
912	36122	3442
913	36148	3401
914	36176	3360
915	36202	3319
916	36225	3278
917	36257	3238
918	36282	3197
919	36308	3157
920	36333	3116
921	36359	3075
922	36383	3035
923	36407	2994
924	36431	2953
925	36459	2913
926	36484	2873
927	36508	2832
928	36530	2791
929	36554	2751
930	36584	2711
931	36610	2671
932	36638	2631
933	36665	2590
934	36688	2550
935	36713	2510
936	36739	2470
937	36768	2430
938	36798	2390
939	36826	2350
940	36860	2311
941	36882	2270
942	36904	2230
943	36928	2190
944	36952	2150
945	37020	2113
946	37068	2074
947	37096	2034
948	37120	1994
949	37143	1954
950	37172	1915
951	37196	1875
952	37222	1835
953	37249	1796
954	37275	1756
955	37299	1716
956	37321	1676
957	37346	1637
958	37369	1597
959	37395	1558
960	37422	1518
961	37448	1479
962	37473	1439
963	37497	1400
964	37524	1360
965	37547	1321
966	37571	1282
967	37597	1242
968	37626	1203
969	37652	1164
970	37710	1126
971	37745	1087
972	37774	1048
973	37803	1009
974	37828	969
975	37857	930
976	37881	891
977	37907	852
978	37930	813
979	37960	774
980	37984	735
981	38013	696
982	38038	657
983	38067	618
984	38090	580
985	38116	541
986	38144	502
987	38168	463
988	38194	424
989	38217	386
990	38243	347
991	38272	308
992	38302	270
993	38325	231
994	38348	192
995	38373	154
996	38395	115
997	38420	76
998	38443	38
999	38470	0
